,Brand,Continent,Country,Latitude,Longitude,Sentiment
7337,Media Co.,South America,Venezuela,8.0018709,-66.1109318,0
7338,Media Co.,Asia,Japan,35.1851045,136.8998438,2
7339,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7340,Media Co.,Asia,Taiwan,23.9739374,120.9820179,0
7341,Automotive Co.,North America,Canada,50.000678,-86.000977,2
7342,Media Co.,North America,Canada,53.535411,-113.507996,5
7343,Media Co.,North America,Mexico,34.0536909,-118.242766,4
7344,Media Co.,North America,United States,43.6211955,-84.6824346,-3
7345,Automotive Co.,Asia,Singapore,1.357107,103.8194992,0
7346,Media Co.,Europe,Switzerland,45.4167873,9.3982408,0
7347,Media Co.,North America,Saint Pierre and Miquelon,43.4849133,-71.6553992,3
7348,Fashion Co.,Asia,India,22.3511148,78.6677428,-4
7349,Automotive Co.,Asia,Indonesia,-2.4833826,117.8902853,2
7350,Fashion Co.,Europe,United Kingdom,54.7023545,-3.2765753,0
7351,Automotive Co.,Europe,Austria,48.3059078,14.286198,2
7352,Fashion Co.,Africa,South Africa,-33.928992,18.417396,-3
7353,Restaurant Chain,North America,United States,38.7877791,-90.6747372,0
7354,Media Co.,Europe,Andorra,44.0644318,0.4285513,0
7355,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7356,Automotive Co.,Asia,India,22.3511148,78.6677428,4
7357,Fashion Co.,Asia,Pakistan,30.3308401,71.247499,0
7358,Restaurant Chain,North America,United States,31.8160381,-99.5120986,0
7359,Automotive Co.,North America,United States,32.753177,-97.3327459,0
7360,Automotive Co.,Europe,Belgium,50.6402809,4.6667145,2
7361,Fashion Co.,Europe,United Kingdom,52.5310214,-1.2649062,0
7362,Automotive Co.,Europe,Andorra,41.3828939,2.1774322,4
7363,Automotive Co.,North America,Mexico,29.4246002,-98.4951405,-2
7364,Media Co.,North America,Bahamas,32.7876012,-79.9402728,3
7365,Restaurant Chain,Africa,Lesotho,-29.861825,31.009909,0
7366,Automotive Co.,Europe,United Kingdom,51.5073219,-0.1276474,-1
7367,Media Co.,North America,United States,41.5051613,-81.6934446,-1
7368,Automotive Co.,North America,United States,31.8160381,-99.5120986,2
7369,Automotive Co.,Asia,United Arab Emirates,25.07428235,55.188538654307,2
7370,Automotive Co.,Asia,India,22.3511148,78.6677428,3
7371,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7372,Restaurant Chain,North America,Canada,61.0666922,-107.991707,2
7373,Automotive Co.,Asia,India,19.0759899,72.8773928,2
7374,Automotive Co.,North America,Saint Pierre and Miquelon,45.4972159,-73.6103642,-3
7375,Automotive Co.,Europe,United Kingdom,53.7974185,-1.5437941,0
7376,Media Co.,Asia,Philippines,12.7503486,122.7312101,3
7377,Media Co.,North America,United States,34.9550817,-97.2684063,0
7378,Media Co.,Europe,Greece,38.9953683,21.9877132,0
7379,Automotive Co.,North America,United States,34.7464809,-92.2895948,0
7380,Automotive Co.,Asia,Singapore,1.357107,103.8194992,0
7381,Restaurant Chain,North America,Bermuda,38.029306,-78.4766781,3
7382,Media Co.,North America,Panama,8.559559,-81.1308434,0
7383,Media Co.,North America,United States,33.7489924,-84.3902644,0
7384,Fashion Co.,Asia,India,22.3511148,78.6677428,0
7385,Restaurant Chain,North America,Bahamas,35.6729639,-79.0392919,0
7386,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7387,Media Co.,North America,Bermuda,40.7127281,-74.0060152,2
7388,Media Co.,Europe,Greece,38.9953683,21.9877132,1
7389,Media Co.,Europe,United Kingdom,53.4794892,-2.2451148,0
7390,Automotive Co.,North America,Canada,61.0666922,-107.991707,-3
7391,Media Co.,Europe,Belgium,48.8566969,2.3514616,-3
7392,Automotive Co.,North America,United States,38.7251776,-105.607716,0
7393,Fashion Co.,Asia,Nepal,24.15529035,83.8252258440835,0
7394,Automotive Co.,Australia,Australia,-37.8142176,144.9631608,2
7395,Media Co.,Europe,Germany,51,10,4
7396,Automotive Co.,North America,United States,29.7589382,-95.3676974,2
7397,Media Co.,North America,Mexico,34.5793131,-118.1171108,0
7398,Automotive Co.,Europe,The Netherlands,51.9228934,4.4631786,2
7399,Media Co.,North America,Bahamas,27.9591862,-80.6717409757269,-2
7400,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,-3
7401,Automotive Co.,Europe,Norway,60.5000209,9.0999715,0
7402,Fashion Co.,Europe,United Kingdom,54.7023545,-3.2765753,-3
7403,Restaurant Chain,Asia,Singapore,-0.9247587,100.3632561,0
7404,Automotive Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7405,Media Co.,Asia,India,22.3511148,78.6677428,3
7406,Automotive Co.,Africa,Nigeria,10.3825318,7.8533226,1
7407,Automotive Co.,Australia,Australia,-33.8548157,151.2164539,0
7408,Media Co.,North America,United States,39.7837304,-100.4458825,3
7409,Media Co.,Asia,Thailand,14.8971921,100.83273,0
7410,Automotive Co.,North America,Bahamas,25.7741728,-80.19362,0
7411,Media Co.,Asia,Philippines,12.7503486,122.7312101,4
7412,Media Co.,North America,United States,39.9622601,-83.0007065,2
7413,Automotive Co.,North America,Mexico,33.894927,-118.226624,-2
7414,Media Co.,North America,United States,34.395342,-111.763275,3
7415,Automotive Co.,Africa,Libya,26.8234472,18.1236723,2
7416,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,2
7417,Media Co.,Australia,Australia,-33.8548157,151.2164539,2
7418,Automotive Co.,Europe,United Kingdom,52.5050033,-1.96439612333127,-2
7419,Automotive Co.,North America,Mexico,34.1460234,-118.8061794,2
7420,Restaurant Chain,Europe,Norway,60.5000209,9.0999715,0
7421,Automotive Co.,North America,Bermuda,39.9527237,-75.1635262,0
7422,Media Co.,North America,United States,34.395342,-111.763275,0
7423,Automotive Co.,North America,United States,30.2711286,-97.7436995,3
7424,Fashion Co.,Europe,United Kingdom,54.7023545,-3.2765753,0
7425,Media Co.,Europe,Liechtenstein,48.1371079,11.5753822,0
7426,Media Co.,Asia,Taiwan,23.9739374,120.9820179,4
7427,Media Co.,North America,United States,40.2253569,-82.6881395,-3
7428,Automotive Co.,Europe,The Netherlands,52.5001698,5.7480821,0
7429,Automotive Co.,Europe,Ukraine,49.4871968,31.2718321,0
7430,Media Co.,Asia,Philippines,12.7503486,122.7312101,0
7431,Automotive Co.,Europe,Germany,51,10,4
7432,Media Co.,Asia,Sri Lanka,7.5554942,80.7137847,4
7433,Media Co.,Asia,Philippines,12.7503486,122.7312101,1
7434,Media Co.,North America,Bermuda,40.7127281,-74.0060152,2
7435,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,2
7436,Automotive Co.,North America,Saint Pierre and Miquelon,52.4760892,-71.8258668,2
7437,Automotive Co.,Europe,Croatia,45.5643442,17.0118954,-1
7438,Automotive Co.,Africa,Nigeria,10.3825318,7.8533226,4
7439,Media Co.,Europe,Germany,51.0834196,10.4234469,-3
7440,Automotive Co.,Asia,India,22.3511148,78.6677428,2
7441,Media Co.,Europe,Belgium,48.8566969,2.3514616,-2
7442,Media Co.,North America,United States,42.9632405,-85.6678639,2
7443,Automotive Co.,Europe,Andorra,41.3828939,2.1774322,2
7444,Media Co.,Europe,French,47.6918575,2.6313889,-2
7445,Automotive Co.,North America,United States,39.7837304,-100.4458825,-2
7446,Fashion Co.,Europe,United Kingdom,54.9738474,-1.6131572,0
7447,Automotive Co.,Europe,Spain,40.5248319,-3.77156277545181,2
7448,Media Co.,Asia,Laos,21.0294498,105.8544441,4
7449,Automotive Co.,Asia,Christmas Island,-6.1753942,106.827183,4
7450,Automotive Co.,Europe,Ukraine,49.4871968,31.2718321,0
7451,Media Co.,North America,Bahamas,30.3321838,-81.655651,4
7452,Restaurant Chain,Asia,Sri Lanka,7.5554942,80.7137847,2
7453,Media Co.,Europe,United Kingdom,51.5073219,-0.1276474,0
7454,Media Co.,North America,United States,39.7837304,-100.4458825,0
7455,Fashion Co.,Europe,Ukraine,49.4871968,31.2718321,0
7456,Media Co.,Asia,Malaysia,4.5693754,102.2656823,4
7457,Media Co.,Europe,Estonia,60.1674881,24.9427473,0
7458,Media Co.,Asia,Malaysia,4.5693754,102.2656823,0
7459,Restaurant Chain,Asia,Christmas Island,-6.16156235,106.743891240277,2
7460,Fashion Co.,Europe,United Kingdom,52.5310214,-1.2649062,-2
7461,Fashion Co.,Africa,Mozambique,-19.302233,34.9144977,-2
7462,Media Co.,North America,Bermuda,40.7127281,-74.0060152,3
7463,Fashion Co.,Europe,United Kingdom,52.5310214,-1.2649062,-3
7464,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
7465,Media Co.,North America,Bermuda,42.3602534,-71.0582912,2
7466,Automotive Co.,North America,United States,29.7589382,-95.3676974,1
7467,Automotive Co.,North America,Bermuda,40.0757384,-74.4041622,0
7468,Automotive Co.,North America,Canada,61.0666922,-107.991707,2
7469,Media Co.,Asia,Thailand,14.8971921,100.83273,2
7470,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
7471,Automotive Co.,North America,United States,29.72859345,-95.5686826446954,1
7472,Automotive Co.,Asia,Bangladesh,23.3700354,85.3250132,2
7473,Media Co.,Europe,Denmark,55.6867243,12.5700724,3
7474,Automotive Co.,Europe,Portugal,38.7077507,-9.1365919,0
7475,Automotive Co.,North America,Bermuda,40.9699889,-77.7278831,0
7476,Media Co.,North America,Bermuda,40.9699889,-77.7278831,-2
7477,Automotive Co.,Asia,Philippines,12.7503486,122.7312101,0
7478,Media Co.,North America,Bahamas,27.7567667,-81.4639835,-2
7479,Media Co.,North America,Mexico,34.0536909,-118.242766,0
7480,Automotive Co.,Africa,Benin,6.4550575,3.3941795,0
7481,Restaurant Chain,Europe,United Kingdom,55.8609825,-4.2488787,0
7482,Automotive Co.,Asia,Turkey,37.1438001,35.4984094,3
7483,Media Co.,North America,Bahamas,25.7741728,-80.19362,-2
7484,Restaurant Chain,Europe,United Kingdom,52.5310214,-1.2649062,2
7485,Media Co.,North America,United States,36.7014631,-118.755997,0
7486,Automotive Co.,Asia,Philippines,12.7503486,122.7312101,-1
7487,Automotive Co.,Europe,Poland,51.1263106,16.9781963305126,0
7488,Restaurant Chain,Europe,United Kingdom,52.5310214,-1.2649062,0
7489,Automotive Co.,North America,Bermuda,38.8949924,-77.0365581,3
7490,Fashion Co.,Asia,Malaysia,3.1516964,101.6942371,-2
7491,Automotive Co.,North America,United States,30.8703881,-92.007126,-3
7492,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7493,Media Co.,Asia,Vietnam,13.2904027,108.4265113,4
7494,Media Co.,Asia,Malaysia,4.5693754,102.2656823,2
7495,Media Co.,Europe,United Kingdom,53.4794892,-2.2451148,0
7496,Automotive Co.,Africa,Kenya,-1.30316895,36.8260612241051,-1
7497,Automotive Co.,Europe,Germany,51.0834196,10.4234469,-4
7498,Media Co.,North America,Bahamas,27.9477595,-82.458444,2
7499,Automotive Co.,North America,Bermuda,38.8949924,-77.0365581,0
7500,Automotive Co.,Europe,The Netherlands,51.5142273,7.4652789,2
7501,Automotive Co.,North America,United States,39.7837304,-100.4458825,4
7502,Fashion Co.,Asia,India,19.0759899,72.8773928,0
7503,Media Co.,Europe,Holy See (Vatican City State),42.6384261,12.674297,0
7504,Automotive Co.,Europe,The Netherlands,52.2209855,6.8940537,4
7505,Media Co.,Asia,Thailand,14.8971921,100.83273,0
7506,Restaurant Chain,Europe,United Kingdom,52.4796992,-1.9026911,0
7507,Restaurant Chain,South America,Brazil,-22.9110137,-43.2093727,0
7508,Media Co.,North America,United States,45.9896587,-94.6113288,3
7509,Automotive Co.,North America,Bermuda,40.9699889,-77.7278831,0
7510,Automotive Co.,Europe,Sweden,59.6749712,14.5208584,4
7511,Automotive Co.,Asia,Indonesia,-2.4833826,117.8902853,-1
7512,Restaurant Chain,North America,Mexico,32.7174202,-117.1627728,2
7513,Automotive Co.,Africa,South Africa,-28.8166236,24.991639,0
7514,Fashion Co.,Asia,Malaysia,3.1516964,101.6942371,3
7515,Automotive Co.,Africa,South Africa,-28.8166236,24.991639,0
7516,Automotive Co.,Africa,South Africa,-28.8166236,24.991639,0
7517,Media Co.,North America,Bahamas,25.7741728,-80.19362,-2
7518,Automotive Co.,North America,United States,43.880078,-79.439392,-2
7519,Restaurant Chain,Asia,Nepal,28.6138954,77.2090057,-2
7520,Fashion Co.,Europe,United Kingdom,54.5964411,-5.9302761,4
7521,Media Co.,Europe,United Kingdom,49.2214561,-2.1358386,0
7522,Media Co.,North America,Bahamas,25.7741728,-80.19362,3
7523,Automotive Co.,North America,Canada,61.0666922,-107.991707,0
7524,Fashion Co.,Asia,China,22.2793278,114.1628131,3
7525,Media Co.,North America,United States,36.1672559,-115.148516,2
7526,Automotive Co.,North America,Bahamas,36.0998131,-80.2440518,2
7527,Automotive Co.,North America,Saint Pierre and Miquelon,45.4972159,-73.6103642,1
7528,Media Co.,South America,Brazil,-10.3333333,-53.2,0
7529,Automotive Co.,Europe,United Kingdom,51.5073219,-0.1276474,-1
7530,Automotive Co.,Europe,United Kingdom,51.5073219,-0.1276474,-1
7531,Media Co.,North America,Mexico,29.4246002,-98.4951405,1
7532,Media Co.,Asia,India,14.5203896,75.7223521,4
7533,Media Co.,Europe,United Kingdom,52.5310214,-1.2649062,0
7534,Automotive Co.,North America,United States,39.7837304,-100.4458825,-2
7535,Media Co.,Europe,Belgium,50.6402809,4.6667145,3
7536,Automotive Co.,Europe,The Netherlands,51.9966792,4.5597397,0
7537,Media Co.,North America,Bermuda,42.3602534,-71.0582912,0
7538,Automotive Co.,Asia,Singapore,1.357107,103.8194992,0
7539,Media Co.,North America,United States,40.1164205,-88.2433829,-1
7540,Media Co.,Asia,Christmas Island,-6.1753942,106.827183,0
7541,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
7542,Restaurant Chain,North America,Bahamas,27.7567667,-81.4639835,0
7543,Automotive Co.,North America,Bermuda,38.8949924,-77.0365581,0
7544,Automotive Co.,Asia,Korea,37.2752,127.0095,0
7545,Fashion Co.,Europe,United Kingdom,53.9318994,-1.1664716608886,-3
7546,Automotive Co.,Europe,United Kingdom,54.7023545,-3.2765753,1
7547,Media Co.,Europe,United Kingdom,54.7023545,-3.2765753,3
7548,Media Co.,North America,United States,39.7837304,-100.4458825,0
7549,Media Co.,North America,United States,37.7790262,-122.419906,-1
7550,Automotive Co.,Europe,Switzerland,46.7985624,8.2319736,3
7551,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7552,Media Co.,North America,United States,43.074761,-89.3837613,-4
7553,Automotive Co.,Africa,Botswana,-24.6581357,25.9088474,4
7554,Automotive Co.,North America,United States,39.7837304,-100.4458825,1
7555,Media Co.,Asia,Philippines,12.7503486,122.7312101,4
7556,Automotive Co.,Asia,Pakistan,30.3308401,71.247499,0
7557,Media Co.,Asia,Philippines,12.7503486,122.7312101,0
7558,Media Co.,Asia,Indonesia,-2.4833826,117.8902853,0
7559,Restaurant Chain,Europe,United Kingdom,55.8609825,-4.2488787,0
7560,Media Co.,North America,United States,34.9550817,-97.2684063,2
7561,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
7562,Media Co.,North America,Bahamas,26.271192,-80.2706044,-2
7563,Automotive Co.,Asia,Singapore,1.357107,103.8194992,2
7564,Restaurant Chain,North America,United States,31.8160381,-99.5120986,0
7565,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7566,Fashion Co.,Europe,United Kingdom,51.5073219,-0.1276474,-1
7567,Automotive Co.,Africa,Swaziland,-25.836389,28.180278,-1
7568,Automotive Co.,Europe,United Kingdom,52.5050033,-1.96439612333127,-3
7569,Restaurant Chain,North America,United States,43.6211955,-84.6824346,0
7570,Automotive Co.,Europe,Poland,52.2319581,21.0067249,-1
7571,Media Co.,North America,United States,31.8160381,-99.5120986,1
7572,Media Co.,Asia,Singapore,1.357107,103.8194992,2
7573,Media Co.,North America,Bahamas,35.6729639,-79.0392919,1
7574,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,2
7575,Media Co.,North America,Bahamas,35.6729639,-79.0392919,4
7576,Automotive Co.,North America,Bahamas,30.3321838,-81.655651,0
7577,Media Co.,Asia,Korea,33.5898988,130.4017509,0
7578,Media Co.,North America,United States,36.7014631,-118.755997,0
7579,Automotive Co.,Europe,United Kingdom,51.3326098,-0.2678212,4
7580,Media Co.,North America,Bahamas,35.6729639,-79.0392919,2
7581,Automotive Co.,North America,Saint Pierre and Miquelon,43.4849133,-71.6553992,4
7582,Media Co.,North America,Bahamas,35.6729639,-79.0392919,3
7583,Media Co.,North America,Bahamas,35.6729639,-79.0392919,4
7584,Automotive Co.,Europe,United Kingdom,54.7023545,-3.2765753,3
7585,Media Co.,South America,Brazil,-20.3851692,-43.5036344,2
7586,Automotive Co.,Asia,Cyprus,34.9823018,33.1451285,-2
7587,Media Co.,North America,United States,41.7370229,-99.5873816,-2
7588,Fashion Co.,North America,Bermuda,39.5162234,-76.9382069,0
7589,Fashion Co.,Europe,United Kingdom,51.5073219,-0.1276474,-3
7590,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7591,Media Co.,Asia,Malaysia,4.5693754,102.2656823,-1
7592,Automotive Co.,Asia,Christmas Island,-7.5692462,110.828448,0
7593,Automotive Co.,Europe,Germany,51,10,4
7594,Automotive Co.,North America,Bermuda,40.0757384,-74.4041622,1
7595,Media Co.,Asia,Sri Lanka,12.9791198,77.5912997,0
7596,Automotive Co.,Europe,Switzerland,46.7985624,8.2319736,3
7597,Media Co.,Europe,United Kingdom,52.4796992,-1.9026911,-1
7598,Restaurant Chain,Europe,United Kingdom,54.7023545,-3.2765753,-1
7599,Restaurant Chain,Europe,United Kingdom,56.4605938,-2.97019,0
7600,Media Co.,Asia,Philippines,12.7503486,122.7312101,3
7601,Fashion Co.,Europe,The Netherlands,52.3727598,4.8936041,0
7602,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7603,Automotive Co.,Europe,Ireland,53.3497645,-6.2602732,2
7604,Media Co.,North America,United States,36.7014631,-118.755997,0
7605,Automotive Co.,North America,Canada,61.0666922,-107.991707,0
7606,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7607,Restaurant Chain,North America,United States,41.8755616,-87.6244212,0
7608,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,0
7609,Media Co.,North America,United States,35.4309291,-83.447381,3
7610,Automotive Co.,North America,United States,29.7589382,-95.3676974,4
7611,Media Co.,Europe,Belgium,48.8897751,2.4516055,4
7612,Media Co.,South America,Guyana,10.8677845,-60.9821067,0
7613,Automotive Co.,Asia,Malaysia,4.5693754,102.2656823,2
7614,Fashion Co.,Europe,Spain,39.3260685,-4.8379791,0
7615,Automotive Co.,North America,United States,39.7837304,-100.4458825,0
7616,Fashion Co.,Europe,Holy See (Vatican City State),42.6384261,12.674297,0
7617,Restaurant Chain,Europe,Belgium,51.20707485,0.721036181340144,0
7618,Automotive Co.,Asia,India,22.3511148,78.6677428,0
7619,Automotive Co.,Europe,Estonia,60.1674881,24.9427473,0
7620,Media Co.,North America,United States,31.8160381,-99.5120986,2
7621,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,1
7622,Media Co.,Asia,Sri Lanka,10.3528744,76.5120396,2
7623,Automotive Co.,Europe,Estonia,60.1674881,24.9427473,0
7624,Media Co.,North America,Bahamas,28.5421109,-81.3790304,0
7625,Automotive Co.,North America,Bermuda,40.7127281,-74.0060152,2
7626,Automotive Co.,North America,Bahamas,35.6729639,-79.0392919,0
7627,Media Co.,North America,Mexico,34.0536909,-118.242766,2
7628,Media Co.,Europe,United Kingdom,50.8453169,-0.149746897890295,1
7629,Automotive Co.,North America,United States,43.6211955,-84.6824346,-4
7630,Automotive Co.,Africa,South Africa,-28.8166236,24.991639,3
7631,Automotive Co.,Asia,Mongolia,51.2086975,89.2343748,3
7632,Media Co.,North America,Bermuda,40.9699889,-77.7278831,3
7633,Automotive Co.,Asia,Indonesia,0.7884397,116.2419977,4
7634,Automotive Co.,North America,Bermuda,42.3602534,-71.0582912,0
7635,Automotive Co.,Europe,United Kingdom,52.5310214,-1.2649062,0
7636,Media Co.,Europe,The Netherlands,52.5001698,5.7480821,0
7637,Media Co.,Europe,Liechtenstein,47.413631,9.7423875,0
7638,Restaurant Chain,North America,Saint Pierre and Miquelon,45.709097,-68.8590201,0
